"country","subregion","date","lat","long","confirmed","dead","recovered","new_cases"
"Luxembourg",NA,2020-02-17,49.8153,6.1296,0,0,0,0
"Luxembourg",NA,2020-02-18,49.8153,6.1296,0,0,0,0
"Luxembourg",NA,2020-02-19,49.8153,6.1296,0,0,0,0
"Luxembourg",NA,2020-02-20,49.8153,6.1296,0,0,0,0
"Luxembourg",NA,2020-02-21,49.8153,6.1296,0,0,0,0
"Luxembourg",NA,2020-02-22,49.8153,6.1296,0,0,0,0
"Luxembourg",NA,2020-02-23,49.8153,6.1296,0,0,0,0
"Luxembourg",NA,2020-02-24,49.8153,6.1296,0,0,0,0
"Luxembourg",NA,2020-02-25,49.8153,6.1296,0,0,0,0
"Luxembourg",NA,2020-02-26,49.8153,6.1296,0,0,0,0
"Luxembourg",NA,2020-02-27,49.8153,6.1296,0,0,0,0
"Luxembourg",NA,2020-02-28,49.8153,6.1296,0,0,0,0
"Luxembourg",NA,2020-02-29,49.8153,6.1296,1,0,0,1
"Luxembourg",NA,2020-03-01,49.8153,6.1296,1,0,0,0
"Luxembourg",NA,2020-03-02,49.8153,6.1296,1,0,0,0
"Luxembourg",NA,2020-03-03,49.8153,6.1296,1,0,0,0
"Luxembourg",NA,2020-03-04,49.8153,6.1296,1,0,0,0
"Luxembourg",NA,2020-03-05,49.8153,6.1296,1,0,0,0
"Luxembourg",NA,2020-03-06,49.8153,6.1296,2,0,0,1
"Luxembourg",NA,2020-03-07,49.8153,6.1296,2,0,0,0
"Luxembourg",NA,2020-03-08,49.8153,6.1296,3,0,0,1
"Luxembourg",NA,2020-03-09,49.8153,6.1296,3,0,0,0
"Luxembourg",NA,2020-03-10,49.8153,6.1296,5,0,0,2
"Luxembourg",NA,2020-03-11,49.8153,6.1296,7,0,0,2
"Luxembourg",NA,2020-03-12,49.8153,6.1296,19,0,0,12
"Luxembourg",NA,2020-03-13,49.8153,6.1296,34,0,0,15
"Luxembourg",NA,2020-03-14,49.8153,6.1296,51,1,0,17
"Luxembourg",NA,2020-03-15,49.8153,6.1296,59,1,0,8
"Luxembourg",NA,2020-03-16,49.8153,6.1296,77,1,0,18
"Luxembourg",NA,2020-03-17,49.8153,6.1296,140,1,0,63
"Luxembourg",NA,2020-03-18,49.8153,6.1296,203,2,0,63
"Luxembourg",NA,2020-03-19,49.8153,6.1296,335,4,0,132
"Luxembourg",NA,2020-03-20,49.8153,6.1296,484,4,0,149
"Luxembourg",NA,2020-03-21,49.8153,6.1296,670,8,0,186
"Luxembourg",NA,2020-03-22,49.8153,6.1296,798,8,6,128
"Luxembourg",NA,2020-03-23,49.8153,6.1296,875,8,6,77
"Luxembourg",NA,2020-03-24,49.8153,6.1296,1099,8,6,224
"Luxembourg",NA,2020-03-25,49.8153,6.1296,1333,8,6,234
"Luxembourg",NA,2020-03-26,49.8153,6.1296,1453,9,6,120
"Luxembourg",NA,2020-03-27,49.8153,6.1296,1605,15,40,152
"Luxembourg",NA,2020-03-28,49.8153,6.1296,1831,18,40,226
"Luxembourg",NA,2020-03-29,49.8153,6.1296,1950,21,40,119
"Luxembourg",NA,2020-03-30,49.8153,6.1296,1988,22,40,38
"Luxembourg",NA,2020-03-31,49.8153,6.1296,2178,23,80,190
"Luxembourg",NA,2020-04-01,49.8153,6.1296,2319,29,80,141
"Luxembourg",NA,2020-04-02,49.8153,6.1296,2487,30,80,168
"Luxembourg",NA,2020-04-03,49.8153,6.1296,2612,31,500,125
"Luxembourg",NA,2020-04-04,49.8153,6.1296,2729,31,500,117
"Luxembourg",NA,2020-04-05,49.8153,6.1296,2804,36,500,75
"Luxembourg",NA,2020-04-06,49.8153,6.1296,2843,41,500,39
"Luxembourg",NA,2020-04-07,49.8153,6.1296,2970,44,500,127
"Luxembourg",NA,2020-04-08,49.8153,6.1296,3034,46,500,64
"Luxembourg",NA,2020-04-09,49.8153,6.1296,3115,52,500,81
"Luxembourg",NA,2020-04-10,49.8153,6.1296,3223,54,500,108
"Luxembourg",NA,2020-04-11,49.8153,6.1296,3270,62,500,47
"Luxembourg",NA,2020-04-12,49.8153,6.1296,3281,66,500,11
"Luxembourg",NA,2020-04-13,49.8153,6.1296,3292,69,500,11
"Luxembourg",NA,2020-04-14,49.8153,6.1296,3307,67,500,15
"Luxembourg",NA,2020-04-15,49.8153,6.1296,3373,69,526,66
"Luxembourg",NA,2020-04-16,49.8153,6.1296,3444,69,552,71
"Luxembourg",NA,2020-04-17,49.8153,6.1296,3480,72,579,36
"Luxembourg",NA,2020-04-18,49.8153,6.1296,3537,72,601,57
"Luxembourg",NA,2020-04-19,49.8153,6.1296,3550,73,627,13
"Luxembourg",NA,2020-04-20,49.8153,6.1296,3558,75,637,8
"Luxembourg",NA,2020-04-21,49.8153,6.1296,3618,78,670,60
"Luxembourg",NA,2020-04-22,49.8153,6.1296,3654,80,711,36
"Luxembourg",NA,2020-04-23,49.8153,6.1296,3665,83,728,11
"Luxembourg",NA,2020-04-24,49.8153,6.1296,3695,85,3007,30
"Luxembourg",NA,2020-04-25,49.8153,6.1296,3711,85,3088,16
"Luxembourg",NA,2020-04-26,49.8153,6.1296,3723,88,3104,12
"Luxembourg",NA,2020-04-27,49.8153,6.1296,3729,88,3123,6
"Luxembourg",NA,2020-04-28,49.8153,6.1296,3741,89,3123,12
"Luxembourg",NA,2020-04-29,49.8153,6.1296,3769,89,3134,28
"Luxembourg",NA,2020-04-30,49.8153,6.1296,3784,90,3213,15
"Luxembourg",NA,2020-05-01,49.8153,6.1296,3802,92,3213,18
"Luxembourg",NA,2020-05-02,49.8153,6.1296,3812,92,3318,10
"Luxembourg",NA,2020-05-03,49.8153,6.1296,3824,96,3379,12
"Luxembourg",NA,2020-05-04,49.8153,6.1296,3828,96,3405,4
"Luxembourg",NA,2020-05-05,49.8153,6.1296,3840,96,3412,12
"Luxembourg",NA,2020-05-06,49.8153,6.1296,3851,98,3452,11
"Luxembourg",NA,2020-05-07,49.8153,6.1296,3859,100,3505,8
"Madagascar",NA,2020-01-22,-18.7669,46.8691,0,0,0,NA
"Madagascar",NA,2020-01-23,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-01-24,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-01-25,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-01-26,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-01-27,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-01-28,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-01-29,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-01-30,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-01-31,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-02-01,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-02-02,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-02-03,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-02-04,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-02-05,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-02-06,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-02-07,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-02-08,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-02-09,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-02-10,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-02-11,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-02-12,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-02-13,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-02-14,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-02-15,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-02-16,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-02-17,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-02-18,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-02-19,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-02-20,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-02-21,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-02-22,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-02-23,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-02-24,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-02-25,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-02-26,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-02-27,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-02-28,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-02-29,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-03-01,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-03-02,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-03-03,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-03-04,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-03-05,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-03-06,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-03-07,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-03-08,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-03-09,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-03-10,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-03-11,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-03-12,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-03-13,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-03-14,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-03-15,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-03-16,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-03-17,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-03-18,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-03-19,-18.7669,46.8691,0,0,0,0
"Madagascar",NA,2020-03-20,-18.7669,46.8691,3,0,0,3
"Madagascar",NA,2020-03-21,-18.7669,46.8691,3,0,0,0
"Madagascar",NA,2020-03-22,-18.7669,46.8691,3,0,0,0
"Madagascar",NA,2020-03-23,-18.7669,46.8691,12,0,0,9
"Madagascar",NA,2020-03-24,-18.7669,46.8691,17,0,0,5
"Madagascar",NA,2020-03-25,-18.7669,46.8691,19,0,0,2
"Madagascar",NA,2020-03-26,-18.7669,46.8691,23,0,0,4
"Madagascar",NA,2020-03-27,-18.7669,46.8691,26,0,0,3
"Madagascar",NA,2020-03-28,-18.7669,46.8691,26,0,0,0
"Madagascar",NA,2020-03-29,-18.7669,46.8691,39,0,0,13
"Madagascar",NA,2020-03-30,-18.7669,46.8691,43,0,0,4
"Madagascar",NA,2020-03-31,-18.7669,46.8691,57,0,0,14
"Madagascar",NA,2020-04-01,-18.7669,46.8691,57,0,0,0
"Madagascar",NA,2020-04-02,-18.7669,46.8691,59,0,0,2
"Madagascar",NA,2020-04-03,-18.7669,46.8691,70,0,0,11
"Madagascar",NA,2020-04-04,-18.7669,46.8691,70,0,0,0
"Madagascar",NA,2020-04-05,-18.7669,46.8691,72,0,2,2
"Madagascar",NA,2020-04-06,-18.7669,46.8691,82,0,2,10
"Madagascar",NA,2020-04-07,-18.7669,46.8691,88,0,7,6
"Madagascar",NA,2020-04-08,-18.7669,46.8691,93,0,11,5
"Madagascar",NA,2020-04-09,-18.7669,46.8691,93,0,11,0
"Madagascar",NA,2020-04-10,-18.7669,46.8691,93,0,11,0
"Madagascar",NA,2020-04-11,-18.7669,46.8691,102,0,11,9
"Madagascar",NA,2020-04-12,-18.7669,46.8691,106,0,20,4
"Madagascar",NA,2020-04-13,-18.7669,46.8691,106,0,21,0
"Madagascar",NA,2020-04-14,-18.7669,46.8691,108,0,23,2
"Madagascar",NA,2020-04-15,-18.7669,46.8691,110,0,29,2
"Madagascar",NA,2020-04-16,-18.7669,46.8691,111,0,33,1
"Madagascar",NA,2020-04-17,-18.7669,46.8691,117,0,33,6
"Madagascar",NA,2020-04-18,-18.7669,46.8691,120,0,35,3
"Madagascar",NA,2020-04-19,-18.7669,46.8691,121,0,39,1
"Madagascar",NA,2020-04-20,-18.7669,46.8691,121,0,41,0
"Madagascar",NA,2020-04-21,-18.7669,46.8691,121,0,44,0
"Madagascar",NA,2020-04-22,-18.7669,46.8691,121,0,52,0
"Madagascar",NA,2020-04-23,-18.7669,46.8691,121,0,58,0
"Madagascar",NA,2020-04-24,-18.7669,46.8691,122,0,61,1
"Madagascar",NA,2020-04-25,-18.7669,46.8691,123,0,62,1
"Madagascar",NA,2020-04-26,-18.7669,46.8691,124,0,71,1
"Madagascar",NA,2020-04-27,-18.7669,46.8691,128,0,75,4
"Madagascar",NA,2020-04-28,-18.7669,46.8691,128,0,82,0
"Madagascar",NA,2020-04-29,-18.7669,46.8691,128,0,90,0
"Madagascar",NA,2020-04-30,-18.7669,46.8691,128,0,92,0
"Madagascar",NA,2020-05-01,-18.7669,46.8691,132,0,94,4
"Madagascar",NA,2020-05-02,-18.7669,46.8691,135,0,97,3
"Madagascar",NA,2020-05-03,-18.7669,46.8691,149,0,98,14
"Madagascar",NA,2020-05-04,-18.7669,46.8691,149,0,99,0
"Madagascar",NA,2020-05-05,-18.7669,46.8691,151,0,101,2
"Madagascar",NA,2020-05-06,-18.7669,46.8691,158,0,101,7
"Madagascar",NA,2020-05-07,-18.7669,46.8691,193,0,101,35
"Malawi",NA,2020-01-22,-13.254308,34.301525,0,0,0,NA
"Malawi",NA,2020-01-23,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-01-24,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-01-25,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-01-26,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-01-27,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-01-28,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-01-29,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-01-30,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-01-31,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-02-01,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-02-02,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-02-03,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-02-04,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-02-05,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-02-06,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-02-07,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-02-08,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-02-09,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-02-10,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-02-11,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-02-12,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-02-13,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-02-14,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-02-15,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-02-16,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-02-17,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-02-18,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-02-19,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-02-20,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-02-21,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-02-22,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-02-23,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-02-24,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-02-25,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-02-26,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-02-27,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-02-28,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-02-29,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-03-01,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-03-02,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-03-03,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-03-04,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-03-05,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-03-06,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-03-07,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-03-08,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-03-09,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-03-10,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-03-11,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-03-12,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-03-13,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-03-14,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-03-15,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-03-16,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-03-17,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-03-18,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-03-19,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-03-20,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-03-21,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-03-22,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-03-23,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-03-24,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-03-25,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-03-26,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-03-27,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-03-28,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-03-29,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-03-30,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-03-31,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-04-01,-13.254308,34.301525,0,0,0,0
"Malawi",NA,2020-04-02,-13.254308,34.301525,3,0,0,3
"Malawi",NA,2020-04-03,-13.254308,34.301525,3,0,0,0
"Malawi",NA,2020-04-04,-13.254308,34.301525,4,0,0,1
"Malawi",NA,2020-04-05,-13.254308,34.301525,4,0,0,0
"Malawi",NA,2020-04-06,-13.254308,34.301525,5,0,0,1
"Malawi",NA,2020-04-07,-13.254308,34.301525,8,1,0,3
"Malawi",NA,2020-04-08,-13.254308,34.301525,8,1,0,0
"Malawi",NA,2020-04-09,-13.254308,34.301525,8,1,0,0
"Malawi",NA,2020-04-10,-13.254308,34.301525,9,1,0,1
"Malawi",NA,2020-04-11,-13.254308,34.301525,12,2,0,3
"Malawi",NA,2020-04-12,-13.254308,34.301525,13,2,0,1
"Malawi",NA,2020-04-13,-13.254308,34.301525,16,2,0,3
"Malawi",NA,2020-04-14,-13.254308,34.301525,16,2,0,0
"Malawi",NA,2020-04-15,-13.254308,34.301525,16,2,0,0
"Malawi",NA,2020-04-16,-13.254308,34.301525,16,2,0,0
"Malawi",NA,2020-04-17,-13.254308,34.301525,17,2,3,1
"Malawi",NA,2020-04-18,-13.254308,34.301525,17,2,3,0
"Malawi",NA,2020-04-19,-13.254308,34.301525,17,2,3,0
"Malawi",NA,2020-04-20,-13.254308,34.301525,17,2,3,0
"Malawi",NA,2020-04-21,-13.254308,34.301525,18,2,3,1
"Malawi",NA,2020-04-22,-13.254308,34.301525,23,3,3,5
"Malawi",NA,2020-04-23,-13.254308,34.301525,33,3,3,10
"Malawi",NA,2020-04-24,-13.254308,34.301525,33,3,4,0
"Malawi",NA,2020-04-25,-13.254308,34.301525,33,3,4,0
"Malawi",NA,2020-04-26,-13.254308,34.301525,34,3,4,1
"Malawi",NA,2020-04-27,-13.254308,34.301525,36,3,4,2
"Malawi",NA,2020-04-28,-13.254308,34.301525,36,3,5,0
"Malawi",NA,2020-04-29,-13.254308,34.301525,36,3,7,0
"Malawi",NA,2020-04-30,-13.254308,34.301525,37,3,7,1
"Malawi",NA,2020-05-01,-13.254308,34.301525,37,3,9,0
"Malawi",NA,2020-05-02,-13.254308,34.301525,38,3,9,1
"Malawi",NA,2020-05-03,-13.254308,34.301525,39,3,9,1
"Malawi",NA,2020-05-04,-13.254308,34.301525,41,3,9,2
"Malawi",NA,2020-05-05,-13.254308,34.301525,41,3,9,0
"Malawi",NA,2020-05-06,-13.254308,34.301525,43,3,9,2
"Malawi",NA,2020-05-07,-13.254308,34.301525,43,3,14,0
"Malaysia",NA,2020-01-22,2.5,112.5,0,0,0,NA
"Malaysia",NA,2020-01-23,2.5,112.5,0,0,0,0
"Malaysia",NA,2020-01-24,2.5,112.5,0,0,0,0
"Malaysia",NA,2020-01-25,2.5,112.5,3,0,0,3
"Malaysia",NA,2020-01-26,2.5,112.5,4,0,0,1
"Malaysia",NA,2020-01-27,2.5,112.5,4,0,0,0
"Malaysia",NA,2020-01-28,2.5,112.5,4,0,0,0
"Malaysia",NA,2020-01-29,2.5,112.5,7,0,0,3
"Malaysia",NA,2020-01-30,2.5,112.5,8,0,0,1
"Malaysia",NA,2020-01-31,2.5,112.5,8,0,0,0
"Malaysia",NA,2020-02-01,2.5,112.5,8,0,0,0
"Malaysia",NA,2020-02-02,2.5,112.5,8,0,0,0
"Malaysia",NA,2020-02-03,2.5,112.5,8,0,0,0
"Malaysia",NA,2020-02-04,2.5,112.5,10,0,0,2
"Malaysia",NA,2020-02-05,2.5,112.5,12,0,0,2
"Malaysia",NA,2020-02-06,2.5,112.5,12,0,0,0
"Malaysia",NA,2020-02-07,2.5,112.5,12,0,1,0
"Malaysia",NA,2020-02-08,2.5,112.5,16,0,1,4
"Malaysia",NA,2020-02-09,2.5,112.5,16,0,1,0
"Malaysia",NA,2020-02-10,2.5,112.5,18,0,1,2
"Malaysia",NA,2020-02-11,2.5,112.5,18,0,3,0
"Malaysia",NA,2020-02-12,2.5,112.5,18,0,3,0
"Malaysia",NA,2020-02-13,2.5,112.5,19,0,3,1
"Malaysia",NA,2020-02-14,2.5,112.5,19,0,3,0
"Malaysia",NA,2020-02-15,2.5,112.5,22,0,7,3
"Malaysia",NA,2020-02-16,2.5,112.5,22,0,7,0
"Malaysia",NA,2020-02-17,2.5,112.5,22,0,7,0
"Malaysia",NA,2020-02-18,2.5,112.5,22,0,13,0
"Malaysia",NA,2020-02-19,2.5,112.5,22,0,15,0
"Malaysia",NA,2020-02-20,2.5,112.5,22,0,15,0
"Malaysia",NA,2020-02-21,2.5,112.5,22,0,15,0
"Malaysia",NA,2020-02-22,2.5,112.5,22,0,15,0
"Malaysia",NA,2020-02-23,2.5,112.5,22,0,15,0
"Malaysia",NA,2020-02-24,2.5,112.5,22,0,18,0
"Malaysia",NA,2020-02-25,2.5,112.5,22,0,18,0
"Malaysia",NA,2020-02-26,2.5,112.5,22,0,18,0
"Malaysia",NA,2020-02-27,2.5,112.5,23,0,18,1
"Malaysia",NA,2020-02-28,2.5,112.5,23,0,18,0
"Malaysia",NA,2020-02-29,2.5,112.5,25,0,18,2
"Malaysia",NA,2020-03-01,2.5,112.5,29,0,18,4
"Malaysia",NA,2020-03-02,2.5,112.5,29,0,18,0
"Malaysia",NA,2020-03-03,2.5,112.5,36,0,22,7
"Malaysia",NA,2020-03-04,2.5,112.5,50,0,22,14
"Malaysia",NA,2020-03-05,2.5,112.5,50,0,22,0
"Malaysia",NA,2020-03-06,2.5,112.5,83,0,22,33
"Malaysia",NA,2020-03-07,2.5,112.5,93,0,23,10
"Malaysia",NA,2020-03-08,2.5,112.5,99,0,24,6
"Malaysia",NA,2020-03-09,2.5,112.5,117,0,24,18
"Malaysia",NA,2020-03-10,2.5,112.5,129,0,24,12
"Malaysia",NA,2020-03-11,2.5,112.5,149,0,26,20
"Malaysia",NA,2020-03-12,2.5,112.5,149,0,26,0
"Malaysia",NA,2020-03-13,2.5,112.5,197,0,26,48
"Malaysia",NA,2020-03-14,2.5,112.5,238,0,35,41
"Malaysia",NA,2020-03-15,2.5,112.5,428,0,42,190
"Malaysia",NA,2020-03-16,2.5,112.5,566,0,42,138
"Malaysia",NA,2020-03-17,2.5,112.5,673,2,49,107
"Malaysia",NA,2020-03-18,2.5,112.5,790,2,60,117
"Malaysia",NA,2020-03-19,2.5,112.5,900,2,75,110
"Malaysia",NA,2020-03-20,2.5,112.5,1030,3,87,130
"Malaysia",NA,2020-03-21,2.5,112.5,1183,4,114,153
"Malaysia",NA,2020-03-22,2.5,112.5,1306,10,139,123
"Malaysia",NA,2020-03-23,2.5,112.5,1518,14,139,212
"Malaysia",NA,2020-03-24,2.5,112.5,1624,16,183,106
"Malaysia",NA,2020-03-25,2.5,112.5,1796,20,199,172
"Malaysia",NA,2020-03-26,2.5,112.5,2031,23,215,235
"Malaysia",NA,2020-03-27,2.5,112.5,2161,26,259,130
"Malaysia",NA,2020-03-28,2.5,112.5,2320,27,320,159
"Malaysia",NA,2020-03-29,2.5,112.5,2470,35,388,150
"Malaysia",NA,2020-03-30,2.5,112.5,2626,37,479,156
"Malaysia",NA,2020-03-31,2.5,112.5,2766,43,537,140
"Malaysia",NA,2020-04-01,2.5,112.5,2908,45,645,142
"Malaysia",NA,2020-04-02,2.5,112.5,3116,50,767,208
"Malaysia",NA,2020-04-03,2.5,112.5,3333,53,827,217
"Malaysia",NA,2020-04-04,2.5,112.5,3483,57,915,150
"Malaysia",NA,2020-04-05,2.5,112.5,3662,61,1005,179
"Malaysia",NA,2020-04-06,2.5,112.5,3793,62,1241,131
"Malaysia",NA,2020-04-07,2.5,112.5,3963,63,1321,170
"Malaysia",NA,2020-04-08,2.5,112.5,4119,65,1487,156
"Malaysia",NA,2020-04-09,2.5,112.5,4228,67,1608,109
"Malaysia",NA,2020-04-10,2.5,112.5,4346,70,1830,118
"Malaysia",NA,2020-04-11,2.5,112.5,4530,73,1995,184
"Malaysia",NA,2020-04-12,2.5,112.5,4683,76,2108,153
"Malaysia",NA,2020-04-13,2.5,112.5,4817,77,2276,134
"Malaysia",NA,2020-04-14,2.5,112.5,4987,82,2478,170
"Malaysia",NA,2020-04-15,2.5,112.5,5072,83,2647,85
"Malaysia",NA,2020-04-16,2.5,112.5,5182,84,2766,110
"Malaysia",NA,2020-04-17,2.5,112.5,5251,86,2967,69
"Malaysia",NA,2020-04-18,2.5,112.5,5305,88,3102,54
"Malaysia",NA,2020-04-19,2.5,112.5,5389,89,3197,84
"Malaysia",NA,2020-04-20,2.5,112.5,5425,89,3295,36
"Malaysia",NA,2020-04-21,2.5,112.5,5482,92,3349,57
"Malaysia",NA,2020-04-22,2.5,112.5,5532,93,3452,50
"Malaysia",NA,2020-04-23,2.5,112.5,5603,95,3542,71
"Malaysia",NA,2020-04-24,2.5,112.5,5691,96,3663,88
"Malaysia",NA,2020-04-25,2.5,112.5,5742,98,3762,51
"Malaysia",NA,2020-04-26,2.5,112.5,5780,98,3862,38
"Malaysia",NA,2020-04-27,2.5,112.5,5820,99,3957,40
"Malaysia",NA,2020-04-28,2.5,112.5,5851,100,4032,31
"Malaysia",NA,2020-04-29,2.5,112.5,5945,100,4087,94
"Malaysia",NA,2020-04-30,2.5,112.5,6002,102,4171,57
